field_path,observed_type,example_value_redacted,presence_count,benchmark,model_name,possible_semantic_role
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.relatedNodes[],dict,<dict:2>,8,visualwebarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.relatedNodes[],dict,<dict:2>,3,visualwebarena,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.relatedNodes[],dict,<dict:2>,7,visualwebarena,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.relatedNodes[],dict,<dict:2>,59,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.relatedNodes[],dict,<dict:2>,8,workarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.relatedNodes[],dict,<dict:2>,8,workarena,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.relatedNodes[],dict,<dict:2>,20,workarena,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.relatedNodes[],dict,<dict:2>,9,workarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.relatedNodes[].backendDOMNodeId,int,210,8,visualwebarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.relatedNodes[].backendDOMNodeId,int,210,3,visualwebarena,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.relatedNodes[].backendDOMNodeId,int,210,7,visualwebarena,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.relatedNodes[].backendDOMNodeId,int,117,59,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.relatedNodes[].backendDOMNodeId,int,1212,8,workarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.relatedNodes[].backendDOMNodeId,int,1208,8,workarena,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.relatedNodes[].backendDOMNodeId,int,812,20,workarena,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.relatedNodes[].backendDOMNodeId,int,1231,9,workarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.relatedNodes[].text,str,listings with pictures,8,visualwebarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.relatedNodes[].text,str,listings with pictures,3,visualwebarena,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.relatedNodes[].text,str,listings with pictures,7,visualwebarena,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.relatedNodes[].text,str,,59,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.relatedNodes[].text,str,Enter search term to filter All menu,8,workarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.relatedNodes[].text,str,Enter search term to filter All menu,8,workarena,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.relatedNodes[].text,str,Enter search term to filter All menu,20,workarena,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.relatedNodes[].text,str,Enter search term to filter All menu,9,workarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.type,str,nodeList,6,visualwebarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.type,str,nodeList,3,visualwebarena,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.type,str,nodeList,5,visualwebarena,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.type,str,nodeList,53,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.type,str,nodeList,8,workarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.type,str,nodeList,8,workarena,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.type,str,nodeList,20,workarena,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].nativeSourceValue.type,str,nodeList,9,workarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].superseded,bool,True,818,assistantbench,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].superseded,bool,True,348,assistantbench,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].superseded,bool,True,403,assistantbench,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].superseded,bool,True,452,assistantbench,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].superseded,bool,True,218,visualwebarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].superseded,bool,True,198,visualwebarena,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].superseded,bool,True,152,visualwebarena,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].superseded,bool,True,742,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].superseded,bool,True,131,webarena,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].superseded,bool,True,133,webarena,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].superseded,bool,True,173,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].superseded,bool,True,1223,workarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].superseded,bool,True,1219,workarena,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].superseded,bool,True,1447,workarena,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].superseded,bool,True,1289,workarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].type,str,relatedElement,9250,assistantbench,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].type,str,relatedElement,5103,assistantbench,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].type,str,relatedElement,7319,assistantbench,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].type,str,relatedElement,8401,assistantbench,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].type,str,relatedElement,2848,visualwebarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].type,str,relatedElement,2586,visualwebarena,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].type,str,relatedElement,1986,visualwebarena,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].type,str,relatedElement,6524,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].type,str,relatedElement,1514,webarena,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].type,str,relatedElement,1528,webarena,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].type,str,relatedElement,2048,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].type,str,relatedElement,9248,workarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].type,str,relatedElement,8935,workarena,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].type,str,relatedElement,10594,workarena,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].type,str,relatedElement,9933,workarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value,dict,<dict:2>,1308,assistantbench,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value,dict,<dict:2>,666,assistantbench,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value,dict,<dict:2>,1008,assistantbench,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value,dict,<dict:2>,1184,assistantbench,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value,dict,<dict:2>,554,visualwebarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value,dict,<dict:2>,483,visualwebarena,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value,dict,<dict:2>,393,visualwebarena,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value,dict,<dict:2>,1091,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value,dict,<dict:2>,227,webarena,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value,dict,<dict:2>,233,webarena,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value,dict,<dict:2>,298,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value,dict,<dict:2>,1570,workarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value,dict,<dict:2>,1455,workarena,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value,dict,<dict:2>,1735,workarena,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value,dict,<dict:2>,1659,workarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.type,str,computedString,1308,assistantbench,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.type,str,computedString,666,assistantbench,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.type,str,computedString,1008,assistantbench,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.type,str,computedString,1184,assistantbench,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.type,str,computedString,554,visualwebarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.type,str,computedString,483,visualwebarena,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.type,str,computedString,393,visualwebarena,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.type,str,computedString,1091,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.type,str,computedString,227,webarena,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.type,str,computedString,233,webarena,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.type,str,computedString,298,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.type,str,computedString,1570,workarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.type,str,computedString,1455,workarena,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.type,str,computedString,1735,workarena,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.type,str,computedString,1659,workarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.value,str,"DuckDuckGo - Your protection, our priority.",1308,assistantbench,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.value,str,DuckDuckGo - Protection. Privacy. Peace of mind.,666,assistantbench,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.value,str,"DuckDuckGo - Your protection, our priority.",1008,assistantbench,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.value,str,"DuckDuckGo - Your protection, our priority.",1184,assistantbench,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.value,str,Cell phones - Classifieds,554,visualwebarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.value,str,Cell phones - Classifieds,483,visualwebarena,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.value,str,Cell phones - Classifieds,393,visualwebarena,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.value,str,OpenStreetMap,1091,webarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.value,str,OpenStreetMap,227,webarena,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.value,str,OpenStreetMap,233,webarena,GenericAgent-gpt-4o-2024-11-20,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.value,str,OpenStreetMap,298,webarena,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.value,str,Home | ServiceNow,1570,workarena,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,observation_or_environment_state
$.steps[].axtree_obj.nodes[].name.sources[].value.value,str,Home | ServiceNow,1455,workarena,GenericAgent-anthropic_claude-3.7-sonnet,observation_or_environment_state
