trajectory_key,benchmark,benchmark_split_namespace,task_id,model_name,exp_name,official_split,annotation_count,annotator_count,primary_annotator,secondary_annotators,success_values,success_primary_label_audit_only,success_label,success_status,success_eligible_main,side_effect_values,side_effect_primary_label_audit_only,side_effect_label,side_effect_status,side_effect_eligible_main,looping_values,looping_primary_label_audit_only,looping_label,looping_status,looping_eligible_main
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-loaner-laptop-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-max-order-loaner-laptop-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_workarena.servicenow,dev,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2::GenericAgent-anthropic_claude-3.7-sonnet,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_workarena.servicenow,dev,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2::GenericAgent-gpt-4o-2024-11-20,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_workarena.servicenow,dev,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-max-order-standard-laptop-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_workarena.servicenow,dev,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-mean-order-loaner-laptop-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-mean-order-loaner-laptop-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-mean-order-loaner-laptop-l2::GenericAgent-anthropic_claude-3.7-sonnet,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-mean-order-loaner-laptop-l2,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-mean-order-loaner-laptop-l2::GenericAgent-gpt-4o-2024-11-20,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-mean-order-loaner-laptop-l2,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-mean-order-loaner-laptop-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-mean-order-loaner-laptop-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-median-order-apple-macbook-pro15-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-median-order-apple-macbook-pro15-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-median-order-apple-macbook-pro15-l2::GenericAgent-anthropic_claude-3.7-sonnet,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-median-order-apple-macbook-pro15-l2,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-median-order-apple-macbook-pro15-l2::GenericAgent-gpt-4o-2024-11-20,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-median-order-apple-macbook-pro15-l2,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-median-order-apple-macbook-pro15-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-median-order-apple-macbook-pro15-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-mode-order-apple-macbook-pro15-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-mode-order-apple-macbook-pro15-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-mode-order-apple-macbook-pro15-l2::GenericAgent-anthropic_claude-3.7-sonnet,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-mode-order-apple-macbook-pro15-l2,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-mode-order-apple-macbook-pro15-l2::GenericAgent-gpt-4o-2024-11-20,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-mode-order-apple-macbook-pro15-l2,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-mode-order-apple-macbook-pro15-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-mode-order-apple-macbook-pro15-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-mode-order-loaner-laptop-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-mode-order-loaner-laptop-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-mode-order-loaner-laptop-l2::GenericAgent-anthropic_claude-3.7-sonnet,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-mode-order-loaner-laptop-l2,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-mode-order-loaner-laptop-l2::GenericAgent-gpt-4o-2024-11-20,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-mode-order-loaner-laptop-l2,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-catalog-and-mode-order-loaner-laptop-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-catalog-and-mode-order-loaner-laptop-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-filter-asset-list-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-asset-list-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-filter-asset-list-l2::GenericAgent-anthropic_claude-3.7-sonnet,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-asset-list-l2,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-filter-asset-list-l2::GenericAgent-gpt-4o-2024-11-20,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-asset-list-l2,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-filter-asset-list-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-asset-list-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-filter-hardware-list-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-hardware-list-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-filter-hardware-list-l2::GenericAgent-anthropic_claude-3.7-sonnet,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-hardware-list-l2,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-filter-hardware-list-l2::GenericAgent-gpt-4o-2024-11-20,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-hardware-list-l2,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-filter-hardware-list-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-hardware-list-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-filter-incident-list-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-incident-list-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-filter-incident-list-l2::GenericAgent-anthropic_claude-3.7-sonnet,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-incident-list-l2,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-filter-incident-list-l2::GenericAgent-gpt-4o-2024-11-20,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-incident-list-l2,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-filter-incident-list-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-incident-list-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-filter-user-list-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-user-list-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-filter-user-list-l2::GenericAgent-anthropic_claude-3.7-sonnet,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-user-list-l2,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-filter-user-list-l2::GenericAgent-gpt-4o-2024-11-20,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-user-list-l2,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-filter-user-list-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-incident-and-max-filter-user-list-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-apple-iphone13-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-incident-and-max-request-apple-iphone13-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-apple-iphone13-l2::GenericAgent-anthropic_claude-3.7-sonnet,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-incident-and-max-request-apple-iphone13-l2,GenericAgent-anthropic_claude-3.7-sonnet,GenericAgent-anthropic_claude-3.7-sonnet_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-apple-iphone13-l2::GenericAgent-gpt-4o-2024-11-20,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-incident-and-max-request-apple-iphone13-l2,GenericAgent-gpt-4o-2024-11-20,GenericAgent-gpt-4o-2024-11-20_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-apple-iphone13-l2::GenericAgent-meta-llama_Llama-3.3-70B-Instruct,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-incident-and-max-request-apple-iphone13-l2,GenericAgent-meta-llama_Llama-3.3-70B-Instruct,GenericAgent-meta-llama_Llama-3.3-70B-Instruct_on_workarena.servicenow,test,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
workarena::workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2::GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,workarena,workarena_l2,workarena.servicenow.dashboard-retrieve-incident-and-max-request-galaxy-note20-l2,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct,GenericAgent-Qwen_Qwen2.5-VL-72B-Instruct_on_workarena.servicenow,dev,1,1,A,[],"[""Unsuccessful""]",0,0,single_annotation,true,"[""No""]",0,0,single_annotation,true,"[""Yes""]",1,1,single_annotation,true
